row_index,name,original,dataset,emotion,sigma,blur_name,blur_path,person_id
1962,1313.png,F13-NE-AN.png,KDEF,angry,2,1313_s2.png,data/1_blurred/sigma_2/1313_s2.png,F13
1963,1313.png,F13-NE-AN.png,KDEF,angry,3,1313_s3.png,data/1_blurred/sigma_3/1313_s3.png,F13
1964,1313.png,F13-NE-AN.png,KDEF,angry,4,1313_s4.png,data/1_blurred/sigma_4/1313_s4.png,F13
1965,1314.png,F05-NE-DI.png,KDEF,disgust,0,1314_s0.png,data/1_blurred/sigma_0/1314_s0.png,F05
1966,1314.png,F05-NE-DI.png,KDEF,disgust,1,1314_s1.png,data/1_blurred/sigma_1/1314_s1.png,F05
1967,1314.png,F05-NE-DI.png,KDEF,disgust,2,1314_s2.png,data/1_blurred/sigma_2/1314_s2.png,F05
1968,1314.png,F05-NE-DI.png,KDEF,disgust,3,1314_s3.png,data/1_blurred/sigma_3/1314_s3.png,F05
1969,1314.png,F05-NE-DI.png,KDEF,disgust,4,1314_s4.png,data/1_blurred/sigma_4/1314_s4.png,F05
1970,1315.png,F13-NE-NE.png,KDEF,neutral,0,1315_s0.png,data/1_blurred/sigma_0/1315_s0.png,F13
1971,1315.png,F13-NE-NE.png,KDEF,neutral,1,1315_s1.png,data/1_blurred/sigma_1/1315_s1.png,F13
1972,1315.png,F13-NE-NE.png,KDEF,neutral,2,1315_s2.png,data/1_blurred/sigma_2/1315_s2.png,F13
1973,1315.png,F13-NE-NE.png,KDEF,neutral,3,1315_s3.png,data/1_blurred/sigma_3/1315_s3.png,F13
1974,1315.png,F13-NE-NE.png,KDEF,neutral,4,1315_s4.png,data/1_blurred/sigma_4/1315_s4.png,F13
1975,1316.png,F05-NE-FE.png,KDEF,fear,0,1316_s0.png,data/1_blurred/sigma_0/1316_s0.png,F05
1976,1316.png,F05-NE-FE.png,KDEF,fear,1,1316_s1.png,data/1_blurred/sigma_1/1316_s1.png,F05
1977,1316.png,F05-NE-FE.png,KDEF,fear,2,1316_s2.png,data/1_blurred/sigma_2/1316_s2.png,F05
1978,1316.png,F05-NE-FE.png,KDEF,fear,3,1316_s3.png,data/1_blurred/sigma_3/1316_s3.png,F05
1979,1316.png,F05-NE-FE.png,KDEF,fear,4,1316_s4.png,data/1_blurred/sigma_4/1316_s4.png,F05
1980,1317.png,F14-NE-HA.png,KDEF,happy,0,1317_s0.png,data/1_blurred/sigma_0/1317_s0.png,F14
1981,1317.png,F14-NE-HA.png,KDEF,happy,1,1317_s1.png,data/1_blurred/sigma_1/1317_s1.png,F14
1982,1317.png,F14-NE-HA.png,KDEF,happy,2,1317_s2.png,data/1_blurred/sigma_2/1317_s2.png,F14
1983,1317.png,F14-NE-HA.png,KDEF,happy,3,1317_s3.png,data/1_blurred/sigma_3/1317_s3.png,F14
1984,1317.png,F14-NE-HA.png,KDEF,happy,4,1317_s4.png,data/1_blurred/sigma_4/1317_s4.png,F14
1985,1318.png,F22-NE-SU.png,KDEF,surprise,0,1318_s0.png,data/1_blurred/sigma_0/1318_s0.png,F22
1986,1318.png,F22-NE-SU.png,KDEF,surprise,1,1318_s1.png,data/1_blurred/sigma_1/1318_s1.png,F22
1987,1318.png,F22-NE-SU.png,KDEF,surprise,2,1318_s2.png,data/1_blurred/sigma_2/1318_s2.png,F22
1988,1318.png,F22-NE-SU.png,KDEF,surprise,3,1318_s3.png,data/1_blurred/sigma_3/1318_s3.png,F22
1989,1318.png,F22-NE-SU.png,KDEF,surprise,4,1318_s4.png,data/1_blurred/sigma_4/1318_s4.png,F22
1990,1319.png,M14-NE-SA.png,KDEF,sad,0,1319_s0.png,data/1_blurred/sigma_0/1319_s0.png,M14
1991,1319.png,M14-NE-SA.png,KDEF,sad,1,1319_s1.png,data/1_blurred/sigma_1/1319_s1.png,M14
1992,1319.png,M14-NE-SA.png,KDEF,sad,2,1319_s2.png,data/1_blurred/sigma_2/1319_s2.png,M14
1993,1319.png,M14-NE-SA.png,KDEF,sad,3,1319_s3.png,data/1_blurred/sigma_3/1319_s3.png,M14
1994,1319.png,M14-NE-SA.png,KDEF,sad,4,1319_s4.png,data/1_blurred/sigma_4/1319_s4.png,M14
1995,1320.png,M35-NE-DI.png,KDEF,disgust,0,1320_s0.png,data/1_blurred/sigma_0/1320_s0.png,M35
1996,1320.png,M35-NE-DI.png,KDEF,disgust,1,1320_s1.png,data/1_blurred/sigma_1/1320_s1.png,M35
1997,1320.png,M35-NE-DI.png,KDEF,disgust,2,1320_s2.png,data/1_blurred/sigma_2/1320_s2.png,M35
1998,1320.png,M35-NE-DI.png,KDEF,disgust,3,1320_s3.png,data/1_blurred/sigma_3/1320_s3.png,M35
1999,1320.png,M35-NE-DI.png,KDEF,disgust,4,1320_s4.png,data/1_blurred/sigma_4/1320_s4.png,M35
2000,1321.png,F11-NE-FE.png,KDEF,fear,0,1321_s0.png,data/1_blurred/sigma_0/1321_s0.png,F11
2001,1321.png,F11-NE-FE.png,KDEF,fear,1,1321_s1.png,data/1_blurred/sigma_1/1321_s1.png,F11
2002,1321.png,F11-NE-FE.png,KDEF,fear,2,1321_s2.png,data/1_blurred/sigma_2/1321_s2.png,F11
2003,1321.png,F11-NE-FE.png,KDEF,fear,3,1321_s3.png,data/1_blurred/sigma_3/1321_s3.png,F11
2004,1321.png,F11-NE-FE.png,KDEF,fear,4,1321_s4.png,data/1_blurred/sigma_4/1321_s4.png,F11
2005,1322.png,F07-NE-NE.png,KDEF,neutral,0,1322_s0.png,data/1_blurred/sigma_0/1322_s0.png,F07
2006,1322.png,F07-NE-NE.png,KDEF,neutral,1,1322_s1.png,data/1_blurred/sigma_1/1322_s1.png,F07
2007,1322.png,F07-NE-NE.png,KDEF,neutral,2,1322_s2.png,data/1_blurred/sigma_2/1322_s2.png,F07
2008,1322.png,F07-NE-NE.png,KDEF,neutral,3,1322_s3.png,data/1_blurred/sigma_3/1322_s3.png,F07
2009,1322.png,F07-NE-NE.png,KDEF,neutral,4,1322_s4.png,data/1_blurred/sigma_4/1322_s4.png,F07
2010,1323.png,M23-NE-AN.png,KDEF,angry,0,1323_s0.png,data/1_blurred/sigma_0/1323_s0.png,M23
2011,1323.png,M23-NE-AN.png,KDEF,angry,1,1323_s1.png,data/1_blurred/sigma_1/1323_s1.png,M23
2012,1323.png,M23-NE-AN.png,KDEF,angry,2,1323_s2.png,data/1_blurred/sigma_2/1323_s2.png,M23
2013,1323.png,M23-NE-AN.png,KDEF,angry,3,1323_s3.png,data/1_blurred/sigma_3/1323_s3.png,M23
2014,1323.png,M23-NE-AN.png,KDEF,angry,4,1323_s4.png,data/1_blurred/sigma_4/1323_s4.png,M23
2015,1324.png,F03-NE-SU.png,KDEF,surprise,0,1324_s0.png,data/1_blurred/sigma_0/1324_s0.png,F03
2016,1324.png,F03-NE-SU.png,KDEF,surprise,1,1324_s1.png,data/1_blurred/sigma_1/1324_s1.png,F03
2017,1324.png,F03-NE-SU.png,KDEF,surprise,2,1324_s2.png,data/1_blurred/sigma_2/1324_s2.png,F03
2018,1324.png,F03-NE-SU.png,KDEF,surprise,3,1324_s3.png,data/1_blurred/sigma_3/1324_s3.png,F03
2019,1324.png,F03-NE-SU.png,KDEF,surprise,4,1324_s4.png,data/1_blurred/sigma_4/1324_s4.png,F03
2020,1325.png,F21-NE-HA.png,KDEF,happy,0,1325_s0.png,data/1_blurred/sigma_0/1325_s0.png,F21
2021,1325.png,F21-NE-HA.png,KDEF,happy,1,1325_s1.png,data/1_blurred/sigma_1/1325_s1.png,F21
2022,1325.png,F21-NE-HA.png,KDEF,happy,2,1325_s2.png,data/1_blurred/sigma_2/1325_s2.png,F21
2023,1325.png,F21-NE-HA.png,KDEF,happy,3,1325_s3.png,data/1_blurred/sigma_3/1325_s3.png,F21
2024,1325.png,F21-NE-HA.png,KDEF,happy,4,1325_s4.png,data/1_blurred/sigma_4/1325_s4.png,F21
2025,1326.png,M14-NE-DI.png,KDEF,disgust,0,1326_s0.png,data/1_blurred/sigma_0/1326_s0.png,M14
2026,1326.png,M14-NE-DI.png,KDEF,disgust,1,1326_s1.png,data/1_blurred/sigma_1/1326_s1.png,M14
2027,1326.png,M14-NE-DI.png,KDEF,disgust,2,1326_s2.png,data/1_blurred/sigma_2/1326_s2.png,M14
2028,1326.png,M14-NE-DI.png,KDEF,disgust,3,1326_s3.png,data/1_blurred/sigma_3/1326_s3.png,M14
2029,1326.png,M14-NE-DI.png,KDEF,disgust,4,1326_s4.png,data/1_blurred/sigma_4/1326_s4.png,M14
2030,1327.png,M35-NE-SA.png,KDEF,sad,0,1327_s0.png,data/1_blurred/sigma_0/1327_s0.png,M35
2031,1327.png,M35-NE-SA.png,KDEF,sad,1,1327_s1.png,data/1_blurred/sigma_1/1327_s1.png,M35
2032,1327.png,M35-NE-SA.png,KDEF,sad,2,1327_s2.png,data/1_blurred/sigma_2/1327_s2.png,M35
2033,1327.png,M35-NE-SA.png,KDEF,sad,3,1327_s3.png,data/1_blurred/sigma_3/1327_s3.png,M35
2034,1327.png,M35-NE-SA.png,KDEF,sad,4,1327_s4.png,data/1_blurred/sigma_4/1327_s4.png,M35
2035,1328.png,F26-NE-NE.png,KDEF,neutral,0,1328_s0.png,data/1_blurred/sigma_0/1328_s0.png,F26
2036,1328.png,F26-NE-NE.png,KDEF,neutral,1,1328_s1.png,data/1_blurred/sigma_1/1328_s1.png,F26
2037,1328.png,F26-NE-NE.png,KDEF,neutral,2,1328_s2.png,data/1_blurred/sigma_2/1328_s2.png,F26
2038,1328.png,F26-NE-NE.png,KDEF,neutral,3,1328_s3.png,data/1_blurred/sigma_3/1328_s3.png,F26
2039,1328.png,F26-NE-NE.png,KDEF,neutral,4,1328_s4.png,data/1_blurred/sigma_4/1328_s4.png,F26
2040,1329.png,F30-NE-FE.png,KDEF,fear,0,1329_s0.png,data/1_blurred/sigma_0/1329_s0.png,F30
2041,1329.png,F30-NE-FE.png,KDEF,fear,1,1329_s1.png,data/1_blurred/sigma_1/1329_s1.png,F30
2042,1329.png,F30-NE-FE.png,KDEF,fear,2,1329_s2.png,data/1_blurred/sigma_2/1329_s2.png,F30
2043,1329.png,F30-NE-FE.png,KDEF,fear,3,1329_s3.png,data/1_blurred/sigma_3/1329_s3.png,F30
2044,1329.png,F30-NE-FE.png,KDEF,fear,4,1329_s4.png,data/1_blurred/sigma_4/1329_s4.png,F30
2045,1330.png,F35-NE-HA.png,KDEF,happy,0,1330_s0.png,data/1_blurred/sigma_0/1330_s0.png,F35
2046,1330.png,F35-NE-HA.png,KDEF,happy,1,1330_s1.png,data/1_blurred/sigma_1/1330_s1.png,F35
2047,1330.png,F35-NE-HA.png,KDEF,happy,2,1330_s2.png,data/1_blurred/sigma_2/1330_s2.png,F35
2048,1330.png,F35-NE-HA.png,KDEF,happy,3,1330_s3.png,data/1_blurred/sigma_3/1330_s3.png,F35
2049,1330.png,F35-NE-HA.png,KDEF,happy,4,1330_s4.png,data/1_blurred/sigma_4/1330_s4.png,F35
2050,1331.png,M09-NE-NE.png,KDEF,neutral,0,1331_s0.png,data/1_blurred/sigma_0/1331_s0.png,M09
2051,1331.png,M09-NE-NE.png,KDEF,neutral,1,1331_s1.png,data/1_blurred/sigma_1/1331_s1.png,M09
2052,1331.png,M09-NE-NE.png,KDEF,neutral,2,1331_s2.png,data/1_blurred/sigma_2/1331_s2.png,M09
2053,1331.png,M09-NE-NE.png,KDEF,neutral,3,1331_s3.png,data/1_blurred/sigma_3/1331_s3.png,M09
2054,1331.png,M09-NE-NE.png,KDEF,neutral,4,1331_s4.png,data/1_blurred/sigma_4/1331_s4.png,M09
2055,1332.png,F19-NE-HA.png,KDEF,happy,0,1332_s0.png,data/1_blurred/sigma_0/1332_s0.png,F19
2056,1332.png,F19-NE-HA.png,KDEF,happy,1,1332_s1.png,data/1_blurred/sigma_1/1332_s1.png,F19
2057,1332.png,F19-NE-HA.png,KDEF,happy,2,1332_s2.png,data/1_blurred/sigma_2/1332_s2.png,F19
2058,1332.png,F19-NE-HA.png,KDEF,happy,3,1332_s3.png,data/1_blurred/sigma_3/1332_s3.png,F19
2059,1332.png,F19-NE-HA.png,KDEF,happy,4,1332_s4.png,data/1_blurred/sigma_4/1332_s4.png,F19
2060,1333.png,M22-NE-HA.png,KDEF,happy,0,1333_s0.png,data/1_blurred/sigma_0/1333_s0.png,M22
2061,1333.png,M22-NE-HA.png,KDEF,happy,1,1333_s1.png,data/1_blurred/sigma_1/1333_s1.png,M22
2062,1333.png,M22-NE-HA.png,KDEF,happy,2,1333_s2.png,data/1_blurred/sigma_2/1333_s2.png,M22
2063,1333.png,M22-NE-HA.png,KDEF,happy,3,1333_s3.png,data/1_blurred/sigma_3/1333_s3.png,M22
2064,1333.png,M22-NE-HA.png,KDEF,happy,4,1333_s4.png,data/1_blurred/sigma_4/1333_s4.png,M22
2065,1334.png,M25-NE-NE.png,KDEF,neutral,0,1334_s0.png,data/1_blurred/sigma_0/1334_s0.png,M25
2066,1334.png,M25-NE-NE.png,KDEF,neutral,1,1334_s1.png,data/1_blurred/sigma_1/1334_s1.png,M25
2067,1334.png,M25-NE-NE.png,KDEF,neutral,2,1334_s2.png,data/1_blurred/sigma_2/1334_s2.png,M25
2068,1334.png,M25-NE-NE.png,KDEF,neutral,3,1334_s3.png,data/1_blurred/sigma_3/1334_s3.png,M25
2069,1334.png,M25-NE-NE.png,KDEF,neutral,4,1334_s4.png,data/1_blurred/sigma_4/1334_s4.png,M25
2070,1335.png,F01-NE-AN.png,KDEF,angry,0,1335_s0.png,data/1_blurred/sigma_0/1335_s0.png,F01
2071,1335.png,F01-NE-AN.png,KDEF,angry,1,1335_s1.png,data/1_blurred/sigma_1/1335_s1.png,F01
2072,1335.png,F01-NE-AN.png,KDEF,angry,2,1335_s2.png,data/1_blurred/sigma_2/1335_s2.png,F01
2073,1335.png,F01-NE-AN.png,KDEF,angry,3,1335_s3.png,data/1_blurred/sigma_3/1335_s3.png,F01
2074,1335.png,F01-NE-AN.png,KDEF,angry,4,1335_s4.png,data/1_blurred/sigma_4/1335_s4.png,F01
2075,1336.png,M31-NE-NE.png,KDEF,neutral,0,1336_s0.png,data/1_blurred/sigma_0/1336_s0.png,M31
2076,1336.png,M31-NE-NE.png,KDEF,neutral,1,1336_s1.png,data/1_blurred/sigma_1/1336_s1.png,M31
2077,1336.png,M31-NE-NE.png,KDEF,neutral,2,1336_s2.png,data/1_blurred/sigma_2/1336_s2.png,M31
2078,1336.png,M31-NE-NE.png,KDEF,neutral,3,1336_s3.png,data/1_blurred/sigma_3/1336_s3.png,M31
2079,1336.png,M31-NE-NE.png,KDEF,neutral,4,1336_s4.png,data/1_blurred/sigma_4/1336_s4.png,M31
2080,1337.png,F22-NE-SA.png,KDEF,sad,0,1337_s0.png,data/1_blurred/sigma_0/1337_s0.png,F22
2081,1337.png,F22-NE-SA.png,KDEF,sad,1,1337_s1.png,data/1_blurred/sigma_1/1337_s1.png,F22
2082,1337.png,F22-NE-SA.png,KDEF,sad,2,1337_s2.png,data/1_blurred/sigma_2/1337_s2.png,F22
2083,1337.png,F22-NE-SA.png,KDEF,sad,3,1337_s3.png,data/1_blurred/sigma_3/1337_s3.png,F22
2084,1337.png,F22-NE-SA.png,KDEF,sad,4,1337_s4.png,data/1_blurred/sigma_4/1337_s4.png,F22
2085,1338.png,F03-NE-DI.png,KDEF,disgust,0,1338_s0.png,data/1_blurred/sigma_0/1338_s0.png,F03
2086,1338.png,F03-NE-DI.png,KDEF,disgust,1,1338_s1.png,data/1_blurred/sigma_1/1338_s1.png,F03
2087,1338.png,F03-NE-DI.png,KDEF,disgust,2,1338_s2.png,data/1_blurred/sigma_2/1338_s2.png,F03
2088,1338.png,F03-NE-DI.png,KDEF,disgust,3,1338_s3.png,data/1_blurred/sigma_3/1338_s3.png,F03
2089,1338.png,F03-NE-DI.png,KDEF,disgust,4,1338_s4.png,data/1_blurred/sigma_4/1338_s4.png,F03
2090,1339.png,M14-NE-SU.png,KDEF,surprise,0,1339_s0.png,data/1_blurred/sigma_0/1339_s0.png,M14
2091,1339.png,M14-NE-SU.png,KDEF,surprise,1,1339_s1.png,data/1_blurred/sigma_1/1339_s1.png,M14
2092,1339.png,M14-NE-SU.png,KDEF,surprise,2,1339_s2.png,data/1_blurred/sigma_2/1339_s2.png,M14
2093,1339.png,M14-NE-SU.png,KDEF,surprise,3,1339_s3.png,data/1_blurred/sigma_3/1339_s3.png,M14
2094,1339.png,M14-NE-SU.png,KDEF,surprise,4,1339_s4.png,data/1_blurred/sigma_4/1339_s4.png,M14
2095,1340.png,M06-NE-FE.png,KDEF,fear,0,1340_s0.png,data/1_blurred/sigma_0/1340_s0.png,M06
2096,1340.png,M06-NE-FE.png,KDEF,fear,1,1340_s1.png,data/1_blurred/sigma_1/1340_s1.png,M06
2097,1340.png,M06-NE-FE.png,KDEF,fear,2,1340_s2.png,data/1_blurred/sigma_2/1340_s2.png,M06
2098,1340.png,M06-NE-FE.png,KDEF,fear,3,1340_s3.png,data/1_blurred/sigma_3/1340_s3.png,M06
2099,1340.png,M06-NE-FE.png,KDEF,fear,4,1340_s4.png,data/1_blurred/sigma_4/1340_s4.png,M06
2100,1341.png,M10-NE-NE.png,KDEF,neutral,0,1341_s0.png,data/1_blurred/sigma_0/1341_s0.png,M10
2101,1341.png,M10-NE-NE.png,KDEF,neutral,1,1341_s1.png,data/1_blurred/sigma_1/1341_s1.png,M10
2102,1341.png,M10-NE-NE.png,KDEF,neutral,2,1341_s2.png,data/1_blurred/sigma_2/1341_s2.png,M10
2103,1341.png,M10-NE-NE.png,KDEF,neutral,3,1341_s3.png,data/1_blurred/sigma_3/1341_s3.png,M10
2104,1341.png,M10-NE-NE.png,KDEF,neutral,4,1341_s4.png,data/1_blurred/sigma_4/1341_s4.png,M10
2105,1342.png,M17-NE-HA.png,KDEF,happy,0,1342_s0.png,data/1_blurred/sigma_0/1342_s0.png,M17
2106,1342.png,M17-NE-HA.png,KDEF,happy,1,1342_s1.png,data/1_blurred/sigma_1/1342_s1.png,M17
2107,1342.png,M17-NE-HA.png,KDEF,happy,2,1342_s2.png,data/1_blurred/sigma_2/1342_s2.png,M17
2108,1342.png,M17-NE-HA.png,KDEF,happy,3,1342_s3.png,data/1_blurred/sigma_3/1342_s3.png,M17
2109,1342.png,M17-NE-HA.png,KDEF,happy,4,1342_s4.png,data/1_blurred/sigma_4/1342_s4.png,M17
2110,1343.png,F22-NE-DI.png,KDEF,disgust,0,1343_s0.png,data/1_blurred/sigma_0/1343_s0.png,F22
2111,1343.png,F22-NE-DI.png,KDEF,disgust,1,1343_s1.png,data/1_blurred/sigma_1/1343_s1.png,F22
2112,1343.png,F22-NE-DI.png,KDEF,disgust,2,1343_s2.png,data/1_blurred/sigma_2/1343_s2.png,F22
2113,1343.png,F22-NE-DI.png,KDEF,disgust,3,1343_s3.png,data/1_blurred/sigma_3/1343_s3.png,F22
2114,1343.png,F22-NE-DI.png,KDEF,disgust,4,1343_s4.png,data/1_blurred/sigma_4/1343_s4.png,F22
2115,1344.png,F03-NE-SA.png,KDEF,sad,0,1344_s0.png,data/1_blurred/sigma_0/1344_s0.png,F03
2116,1344.png,F03-NE-SA.png,KDEF,sad,1,1344_s1.png,data/1_blurred/sigma_1/1344_s1.png,F03
2117,1344.png,F03-NE-SA.png,KDEF,sad,2,1344_s2.png,data/1_blurred/sigma_2/1344_s2.png,F03
2118,1344.png,F03-NE-SA.png,KDEF,sad,3,1344_s3.png,data/1_blurred/sigma_3/1344_s3.png,F03
2119,1344.png,F03-NE-SA.png,KDEF,sad,4,1344_s4.png,data/1_blurred/sigma_4/1344_s4.png,F03
2120,1345.png,M35-NE-SU.png,KDEF,surprise,0,1345_s0.png,data/1_blurred/sigma_0/1345_s0.png,M35
2121,1345.png,M35-NE-SU.png,KDEF,surprise,1,1345_s1.png,data/1_blurred/sigma_1/1345_s1.png,M35
2122,1345.png,M35-NE-SU.png,KDEF,surprise,2,1345_s2.png,data/1_blurred/sigma_2/1345_s2.png,M35
2123,1345.png,M35-NE-SU.png,KDEF,surprise,3,1345_s3.png,data/1_blurred/sigma_3/1345_s3.png,M35
2124,1345.png,M35-NE-SU.png,KDEF,surprise,4,1345_s4.png,data/1_blurred/sigma_4/1345_s4.png,M35
2125,1346.png,F29-NE-FE.png,KDEF,fear,0,1346_s0.png,data/1_blurred/sigma_0/1346_s0.png,F29
2126,1346.png,F29-NE-FE.png,KDEF,fear,1,1346_s1.png,data/1_blurred/sigma_1/1346_s1.png,F29
2127,1346.png,F29-NE-FE.png,KDEF,fear,2,1346_s2.png,data/1_blurred/sigma_2/1346_s2.png,F29
2128,1346.png,F29-NE-FE.png,KDEF,fear,3,1346_s3.png,data/1_blurred/sigma_3/1346_s3.png,F29
2129,1346.png,F29-NE-FE.png,KDEF,fear,4,1346_s4.png,data/1_blurred/sigma_4/1346_s4.png,F29
2130,1347.png,M03-NE-HA.png,KDEF,happy,0,1347_s0.png,data/1_blurred/sigma_0/1347_s0.png,M03
2131,1347.png,M03-NE-HA.png,KDEF,happy,1,1347_s1.png,data/1_blurred/sigma_1/1347_s1.png,M03
2132,1347.png,M03-NE-HA.png,KDEF,happy,2,1347_s2.png,data/1_blurred/sigma_2/1347_s2.png,M03
2133,1347.png,M03-NE-HA.png,KDEF,happy,3,1347_s3.png,data/1_blurred/sigma_3/1347_s3.png,M03
2134,1347.png,M03-NE-HA.png,KDEF,happy,4,1347_s4.png,data/1_blurred/sigma_4/1347_s4.png,M03
2135,1348.png,F20-NE-AN.png,KDEF,angry,0,1348_s0.png,data/1_blurred/sigma_0/1348_s0.png,F20
2136,1348.png,F20-NE-AN.png,KDEF,angry,1,1348_s1.png,data/1_blurred/sigma_1/1348_s1.png,F20
2137,1348.png,F20-NE-AN.png,KDEF,angry,2,1348_s2.png,data/1_blurred/sigma_2/1348_s2.png,F20
2138,1348.png,F20-NE-AN.png,KDEF,angry,3,1348_s3.png,data/1_blurred/sigma_3/1348_s3.png,F20
2139,1348.png,F20-NE-AN.png,KDEF,angry,4,1348_s4.png,data/1_blurred/sigma_4/1348_s4.png,F20
2140,1349.png,M12-NE-FE.png,KDEF,fear,0,1349_s0.png,data/1_blurred/sigma_0/1349_s0.png,M12
2141,1349.png,M12-NE-FE.png,KDEF,fear,1,1349_s1.png,data/1_blurred/sigma_1/1349_s1.png,M12
2142,1349.png,M12-NE-FE.png,KDEF,fear,2,1349_s2.png,data/1_blurred/sigma_2/1349_s2.png,M12
2143,1349.png,M12-NE-FE.png,KDEF,fear,3,1349_s3.png,data/1_blurred/sigma_3/1349_s3.png,M12
2144,1349.png,M12-NE-FE.png,KDEF,fear,4,1349_s4.png,data/1_blurred/sigma_4/1349_s4.png,M12
2145,1350.png,M18-NE-FE.png,KDEF,fear,0,1350_s0.png,data/1_blurred/sigma_0/1350_s0.png,M18
2146,1350.png,M18-NE-FE.png,KDEF,fear,1,1350_s1.png,data/1_blurred/sigma_1/1350_s1.png,M18
2147,1350.png,M18-NE-FE.png,KDEF,fear,2,1350_s2.png,data/1_blurred/sigma_2/1350_s2.png,M18
2148,1350.png,M18-NE-FE.png,KDEF,fear,3,1350_s3.png,data/1_blurred/sigma_3/1350_s3.png,M18
2149,1350.png,M18-NE-FE.png,KDEF,fear,4,1350_s4.png,data/1_blurred/sigma_4/1350_s4.png,M18
2150,1351.png,M09-NE-HA.png,KDEF,happy,0,1351_s0.png,data/1_blurred/sigma_0/1351_s0.png,M09
2151,1351.png,M09-NE-HA.png,KDEF,happy,1,1351_s1.png,data/1_blurred/sigma_1/1351_s1.png,M09
2152,1351.png,M09-NE-HA.png,KDEF,happy,2,1351_s2.png,data/1_blurred/sigma_2/1351_s2.png,M09
2153,1351.png,M09-NE-HA.png,KDEF,happy,3,1351_s3.png,data/1_blurred/sigma_3/1351_s3.png,M09
2154,1351.png,M09-NE-HA.png,KDEF,happy,4,1351_s4.png,data/1_blurred/sigma_4/1351_s4.png,M09
2155,1352.png,M11-NE-AN.png,KDEF,angry,0,1352_s0.png,data/1_blurred/sigma_0/1352_s0.png,M11
2156,1352.png,M11-NE-AN.png,KDEF,angry,1,1352_s1.png,data/1_blurred/sigma_1/1352_s1.png,M11
2157,1352.png,M11-NE-AN.png,KDEF,angry,2,1352_s2.png,data/1_blurred/sigma_2/1352_s2.png,M11
2158,1352.png,M11-NE-AN.png,KDEF,angry,3,1352_s3.png,data/1_blurred/sigma_3/1352_s3.png,M11
2159,1352.png,M11-NE-AN.png,KDEF,angry,4,1352_s4.png,data/1_blurred/sigma_4/1352_s4.png,M11
2160,1353.png,F35-NE-NE.png,KDEF,neutral,0,1353_s0.png,data/1_blurred/sigma_0/1353_s0.png,F35
2161,1353.png,F35-NE-NE.png,KDEF,neutral,1,1353_s1.png,data/1_blurred/sigma_1/1353_s1.png,F35
2162,1353.png,F35-NE-NE.png,KDEF,neutral,2,1353_s2.png,data/1_blurred/sigma_2/1353_s2.png,F35
2163,1353.png,F35-NE-NE.png,KDEF,neutral,3,1353_s3.png,data/1_blurred/sigma_3/1353_s3.png,F35
2164,1353.png,F35-NE-NE.png,KDEF,neutral,4,1353_s4.png,data/1_blurred/sigma_4/1353_s4.png,F35
2165,1354.png,F26-NE-HA.png,KDEF,happy,0,1354_s0.png,data/1_blurred/sigma_0/1354_s0.png,F26
2166,1354.png,F26-NE-HA.png,KDEF,happy,1,1354_s1.png,data/1_blurred/sigma_1/1354_s1.png,F26
2167,1354.png,F26-NE-HA.png,KDEF,happy,2,1354_s2.png,data/1_blurred/sigma_2/1354_s2.png,F26
2168,1354.png,F26-NE-HA.png,KDEF,happy,3,1354_s3.png,data/1_blurred/sigma_3/1354_s3.png,F26
2169,1354.png,F26-NE-HA.png,KDEF,happy,4,1354_s4.png,data/1_blurred/sigma_4/1354_s4.png,F26
2170,1355.png,M13-NE-DI.png,KDEF,disgust,0,1355_s0.png,data/1_blurred/sigma_0/1355_s0.png,M13
2171,1355.png,M13-NE-DI.png,KDEF,disgust,1,1355_s1.png,data/1_blurred/sigma_1/1355_s1.png,M13
2172,1355.png,M13-NE-DI.png,KDEF,disgust,2,1355_s2.png,data/1_blurred/sigma_2/1355_s2.png,M13
2173,1355.png,M13-NE-DI.png,KDEF,disgust,3,1355_s3.png,data/1_blurred/sigma_3/1355_s3.png,M13
2174,1355.png,M13-NE-DI.png,KDEF,disgust,4,1355_s4.png,data/1_blurred/sigma_4/1355_s4.png,M13
2175,1356.png,F21-NE-NE.png,KDEF,neutral,0,1356_s0.png,data/1_blurred/sigma_0/1356_s0.png,F21
2176,1356.png,F21-NE-NE.png,KDEF,neutral,1,1356_s1.png,data/1_blurred/sigma_1/1356_s1.png,F21
2177,1356.png,F21-NE-NE.png,KDEF,neutral,2,1356_s2.png,data/1_blurred/sigma_2/1356_s2.png,F21
2178,1356.png,F21-NE-NE.png,KDEF,neutral,3,1356_s3.png,data/1_blurred/sigma_3/1356_s3.png,F21
2179,1356.png,F21-NE-NE.png,KDEF,neutral,4,1356_s4.png,data/1_blurred/sigma_4/1356_s4.png,F21
2180,1357.png,M05-NE-AN.png,KDEF,angry,0,1357_s0.png,data/1_blurred/sigma_0/1357_s0.png,M05
2181,1357.png,M05-NE-AN.png,KDEF,angry,1,1357_s1.png,data/1_blurred/sigma_1/1357_s1.png,M05
2182,1357.png,M05-NE-AN.png,KDEF,angry,2,1357_s2.png,data/1_blurred/sigma_2/1357_s2.png,M05
2183,1357.png,M05-NE-AN.png,KDEF,angry,3,1357_s3.png,data/1_blurred/sigma_3/1357_s3.png,M05
2184,1357.png,M05-NE-AN.png,KDEF,angry,4,1357_s4.png,data/1_blurred/sigma_4/1357_s4.png,M05
